"","GeoUID","Type","Region Name","Area (sq km)","Population","Dwellings","Households","CMA_UID","PR_UID","CSD_UID","CD_UID","NHS Non Return Rate","v_CA11N_2281: Number of owner households in non-farm, non-reserve private dwellings","v_CA11N_2282: % of owner households with a mortgage","v_CA11N_2288: Number of tenant households in non-farm, non-reserve private dwellings","v_CA11N_2289: % of tenant households in subsidized housing","v_CA11N_2284: Median monthly shelter costs for owned dwellings ($)","v_CA11N_2286: Median value of dwellings ($)","v_CA11N_2291: Median monthly shelter costs for rented dwellings ($)","v_CA11N_2285: Average monthly shelter costs for owned dwellings ($)","v_CA11N_2287: Average value of dwellings ($)","v_CA11N_2292: Average monthly shelter costs for rented dwellings ($)"
"853","5350528.31","CT","Brampton",0.82471,6666,2206,2114,"35535","35","3521010","3521","0.442",1285,65.8,775,26.9,1512,348959,862,1416,341017,897
"854","5350528.32","CT","Mississauga",1.94941,4413,1111,1090,"35535","35","3521005","3521","0.314",1020,70.1,40,0,1737,500680,1450,1656,502284,1330
"855","5350528.33","CT","Mississauga",2.4925,6676,1838,1801,"35535","35","3521005","3521","0.226",1645,65.3,160,0,1690,501625,903,1645,555567,1204
"856","5350528.34","CT","Mississauga",3.34168,6122,1923,1878,"35535","35","3521005","3521","0.345",1790,80.2,90,0,1634,375578,1136,1582,397901,1180
"857","5350528.35","CT","Mississauga",15.07719,3394,927,901,"35535","35","3521005","3521","0.265",810,70.4,75,0,1871,450214,800,1639,488810,871
"858","5350528.36","CT","Brampton",1.11324,8706,2053,1979,"35535","35","3521010","3521","0.33299999999999996",1580,82.9,400,11.2,1821,400617,773,1710,446086,823
"859","5350528.37","CT","Brampton",8.5513,6669,1824,1757,"35535","35","3521010","3521","0.276",1715,81.3,40,0,1967,480324,603,1903,540566,1057
"860","5350528.39","CT","Mississauga",5.94072,6817,1992,1977,"35535","35","3521005","3521","0.26",1900,83.9,80,0,1820,420416,1639,1731,450328,1590
"861","5350528.40","CT","Mississauga",3.50025,6000,1691,1656,"35535","35","3521005","3521","0.29",1645,79,40,0,1782,448807,1280,1767,500815,1329
"862","5350528.41","CT","Mississauga",55.91161,7760,2067,2012,"35535","35","3521005","3521","0.26",1675,79.1,360,23.6,1746,401045,902,1681,481229,970
"863","5350528.42","CT","Mississauga",1.16239,5312,1246,1236,"35535","35","3521005","3521","0.174",1165,87.6,100,0,1835,449219,1720,1763,467048,1547
"864","5350528.43","CT","Mississauga",0.71651,4383,1333,1298,"35535","35","3521005","3521","0.28",1195,71.8,90,0,1681,359840,1205,1548,393897,1174
"865","5350528.44","CT","Mississauga",0.68403,2202,634,630,"35535","35","3521005","3521","0.32",595,51.7,50,0,1094,449871,1404,1296,449157,1476
"866","5350528.45","CT","Mississauga",0.98466,5800,1792,1746,"35535","35","3521005","3521","0.313",1210,74.4,535,57.9,1671,400640,701,1556,484583,725
"867","5350528.46","CT","Mississauga",0.88541,6846,1740,1718,"35535","35","3521005","3521","0.21600000000000003",1640,85.7,75,0,1858,421307,815,1838,423231,1089
"868","5350528.47","CT","Mississauga",1.61023,5345,1474,1455,"35535","35","3521005","3521","0.259",1195,74.1,300,39.3,1803,500147,817,1688,490763,868
"869","5350528.48","CT","Mississauga",2.30041,6990,1927,1749,"35535","35","3521005","3521","0.221",1560,88.1,185,0,1907,458837,1711,1860,495622,1478
"870","5350528.49","CT","Mississauga",1.73034,4811,1288,1256,"35535","35","3521005","3521","0.318",1190,84.9,35,0,2100,525314,902,2002,527501,1063
"871","5350529.01","CT","Mississauga",1.00008,3767,1354,1197,"35535","35","3521005","3521","0.3",845,67.6,325,0,1487,300349,800,1317,314969,860
"872","5350529.02","CT","Mississauga",0.7937,4726,1560,1446,"35535","35","3521005","3521","0.324",825,63.9,590,27.1,1494,300876,803,1317,313787,816
"873","5350530.01","CT","Mississauga",0.84484,5238,1665,1543,"35535","35","3521005","3521","0.292",795,59.4,745,5.4,1253,319622,1075,1219,330534,1029
"874","5350530.02","CT","Mississauga",0.39969,3324,1056,1023,"35535","35","3521005","3521","0.297",575,78.3,445,7.9,1327,229567,938,1293,246375,962
"875","5350531.01","CT","Mississauga",0.66929,4257,1403,1284,"35535","35","3521005","3521","0.353",705,76.6,560,13.3,1590,300080,1049,1450,296087,934
"876","5350531.02","CT","Mississauga",1.33603,6936,2087,1918,"35535","35","3521005","3521","0.24600000000000002",1500,58.7,420,0,1376,341626,801,1255,356603,911
"877","5350532.01","CT","Mississauga",0.82768,4394,1334,1238,"35535","35","3521005","3521","0.373",1000,56.8,265,0,1433,300824,701,1220,330943,732
"878","5350532.02","CT","Mississauga",0.69029,4670,1417,1284,"35535","35","3521005","3521","0.336",915,71,385,0,1492,300246,1020,1370,305890,1092
"879","5350540.01","CT","Mississauga",1.56161,5134,2829,2689,"35535","35","3521005","3521","0.312",795,54.4,1900,8.2,1294,401273,990,1478,514134,1023
"880","5350540.02","CT","Mississauga",1.07892,5406,3116,2736,"35535","35","3521005","3521","0.272",1150,49.6,1585,0,1562,601258,992,1775,688339,1007
"881","5350550.01","CT","Mississauga",7.56843,4424,1624,1614,"35535","35","3521005","3521","0.318",1395,65.1,225,11.4,1387,349696,1202,1383,388277,1210
"882","5350550.02","CT","Mississauga",2.99474,7399,2961,2917,"35535","35","3521005","3521","0.382",1970,58.5,945,15.3,1327,436048,990,1397,485374,1008
"883","5350560.00","CT","Brampton",4.13566,6221,2189,2128,"35535","35","3521010","3521","0.237",1615,63.5,510,5.9,1316,299431,1013,1245,294591,968
"884","5350561.00","CT","Brampton",4.64822,5852,2151,2054,"35535","35","3521010","3521","0.23",1300,52.7,755,4.6,1145,300241,1168,1155,306618,1132
"885","5350562.02","CT","Brampton",2.07444,6616,2165,2144,"35535","35","3521010","3521","0.35",2055,59.6,90,0,1356,350182,1169,1430,373793,1165
"886","5350562.03","CT","Brampton",1.06799,5058,1644,1600,"35535","35","3521010","3521","0.275",1220,70.1,380,14.5,1472,279749,1101,1339,279658,1068
"887","5350562.04","CT","Brampton",1.04561,4688,1495,1468,"35535","35","3521010","3521","0.377",1325,62,155,0,1442,348540,1200,1321,353723,1131
"888","5350562.05","CT","Brampton",1.3111,5513,2212,2169,"35535","35","3521010","3521","0.381",1455,58.4,720,2.1,1166,224887,1243,1173,229503,1227
"889","5350562.06","CT","Brampton",1.10293,3120,997,988,"35535","35","3521010","3521","0.4",970,49.7,80,0,931,401225,1151,1237,420962,1168
"890","5350562.07","CT","Brampton",1.10888,4719,1460,1419,"35535","35","3521010","3521","0.289",1200,71.7,160,0,1374,300298,1103,1322,326403,972
"891","5350562.08","CT","Brampton",1.04004,4147,1438,1404,"35535","35","3521010","3521","0.397",1320,72.7,135,22.2,1498,250419,1392,1325,266203,1249
"892","5350562.09","CT","Brampton",0.99831,4027,1310,1300,"35535","35","3521010","3521","0.379",1180,69.9,65,0,1345,280494,1249,1244,294076,1105
"893","5350562.11","CT","Brampton",0.77391,3113,1023,1019,"35535","35","3521010","3521","0.36200000000000004",930,69.4,70,0,1298,250267,1302,1277,311003,1196
"894","5350562.12","CT","Brampton",0.9327,6568,2589,2544,"35535","35","3521010","3521","0.295",670,59,1875,6.9,1190,184547,1204,1313,192073,1153
"895","5350562.13","CT","Brampton",5.98084,1230,372,367,"35535","35","3521010","3521","0.375",330,75.4,40,0,1438,219949,1468,1327,248456,1409
"896","5350562.14","CT","Brampton",0.98731,4034,1153,1133,"35535","35","3521010","3521","0.33399999999999996",1015,61.6,140,0,1545,390334,831,1409,392494,960
"897","5350562.15","CT","Brampton",0.96914,3905,1098,1083,"35535","35","3521010","3521","0.24100000000000002",870,67.2,185,35.1,1452,384763,748,1450,387521,771
"898","5350563.01","CT","Brampton",0.85836,7088,2538,2500,"35535","35","3521010","3521","0.325",1090,73.4,1410,30.9,1177,159942,1056,1166,173818,933
"899","5350563.02","CT","Brampton",1.01238,3100,1047,1036,"35535","35","3521010","3521","0.319",855,65.3,175,0,1371,300957,1070,1341,321734,1065
"900","5350564.01","CT","Brampton",0.84189,2301,769,759,"35535","35","3521010","3521","0.38299999999999995",715,55.9,70,0,1115,300616,1000,1115,297284,918
"901","5350564.02","CT","Brampton",0.91612,5030,1503,1473,"35535","35","3521010","3521","0.271",1115,74,335,9,1415,269055,1272,1292,251440,1228
"902","5350570.01","CT","Brampton",8.16747,3233,1368,1322,"35535","35","3521010","3521","0.318",315,85.7,1015,5.4,1583,219522,937,1466,246141,971
"903","5350570.02","CT","Brampton",1.32016,3614,1316,1310,"35535","35","3521010","3521","0.237",1295,57.5,25,0,1271,375474,1003,1318,385285,1054
"904","5350571.01","CT","Brampton",0.72805,3880,1464,1395,"35535","35","3521010","3521","0.309",610,69.7,830,6.6,1258,278965,1145,1218,278780,1127
"905","5350571.02","CT","Brampton",1.35938,4065,1545,1502,"35535","35","3521010","3521","0.344",1285,53.5,210,0,1045,340303,947,1188,356630,999
"906","5350572.01","CT","Brampton",2.10076,6849,2789,2635,"35535","35","3521010","3521","0.26899999999999996",1680,56.5,950,18.9,1236,348694,950,1252,360317,876
"907","5350572.04","CT","Brampton",0.80261,3201,1082,1031,"35535","35","3521010","3521","0.20600000000000002",785,59.9,255,23.5,1369,341551,932,1309,354070,996
"908","5350572.05","CT","Brampton",0.8241,6236,2406,2367,"35535","35","3521010","3521","0.264",655,42.7,1710,10.2,834,331245,1103,1174,320229,1036
"909","5350572.07","CT","Brampton",1.18774,4864,1387,1275,"35535","35","3521010","3521","0.213",1010,79.7,255,0,1579,370596,852,1599,389160,1165
"910","5350572.08","CT","Brampton",0.86335,5416,1580,1369,"35535","35","3521010","3521","0.259",1120,73.7,300,8.3,1616,349444,848,1476,374432,933
"911","5350572.09","CT","Brampton",1.69083,3996,1037,1005,"35535","35","3521010","3521","0.239",855,90.1,140,14.3,1831,368910,1316,1802,438583,1149
"912","5350572.10","CT","Brampton",0.48407,3819,983,924,"35535","35","3521010","3521","0.19899999999999998",840,82.7,95,0,1785,350113,851,1673,371136,893
"913","5350573.03","CT","Brampton",1.39504,6649,2109,2035,"35535","35","3521010","3521","0.28300000000000003",1560,82.4,475,21.1,1649,321068,948,1526,342816,909
"914","5350573.05","CT","Brampton",1.39019,5692,1885,1812,"35535","35","3521010","3521","0.26",1530,55.6,280,17.9,1304,375073,870,1320,395578,911
"915","5350573.06","CT","Brampton",0.82661,4682,1447,1438,"35535","35","3521010","3521","0.18899999999999997",1370,83.6,75,0,1540,320663,1562,1489,334382,1436
"916","5350573.07","CT","Brampton",1.54079,5987,2290,2235,"35535","35","3521010","3521","0.244",1215,71.9,1020,17.2,1474,300366,901,1366,321541,929
"917","5350573.09","CT","Brampton",1.39907,5976,1717,1661,"35535","35","3521010","3521","0.373",1400,82.4,265,0,1702,349576,997,1604,350749,954
"918","5350573.10","CT","Brampton",0.80428,3163,854,841,"35535","35","3521010","3521","0.34600000000000003",775,87.1,35,0,1784,379307,2020,1716,373948,1920
"919","5350573.11","CT","Brampton",0.68094,5139,1297,1280,"35535","35","3521010","3521","0.28600000000000003",1215,90.5,95,0,1823,349728,1369,1763,389976,1318
"920","5350574.00","CT","Brampton",1.98706,6071,3709,3019,"35535","35","3521010","3521","0.28800000000000003",1240,67.3,1775,20.5,1402,340103,1018,1381,353637,1077
"921","5350575.01","CT","Brampton",1.2088,6189,2130,2031,"35535","35","3521010","3521","0.317",1355,66.4,675,11.9,1440,299714,901,1288,307320,1020
"922","5350575.02","CT","Brampton",1.00147,4527,1934,1849,"35535","35","3521010","3521","0.331",690,73.2,1115,11.7,1535,289317,943,1371,297269,906
"923","5350575.03","CT","Brampton",1.07581,6795,2176,2072,"35535","35","3521010","3521","0.344",1540,73.4,535,0,1452,295355,849,1373,292415,960
"924","5350575.04","CT","Brampton",1.56934,6354,2098,2077,"35535","35","3521010","3521","0.27699999999999997",1680,73.5,395,0,1421,275897,1232,1290,266774,1232
"925","5350575.05","CT","Brampton",1.56076,7001,2282,2235,"35535","35","3521010","3521","0.225",2045,80.9,190,15.8,1560,280493,1200,1462,310515,1123
"926","5350575.07","CT","Brampton",0.7947,3929,1010,1005,"35535","35","3521010","3521","0.133",905,94.5,50,0,1811,380031,1837,1870,443427,1688
"927","5350575.08","CT","Brampton",0.99881,5901,1709,1634,"35535","35","3521010","3521","0.248",1385,74.1,295,0,1599,330266,904,1500,356956,1050
"928","5350576.04","CT","Brampton",3.42378,4527,1439,1420,"35535","35","3521010","3521","0.325",1370,60.7,60,0,1456,399652,1004,1441,430503,970
"929","5350576.05","CT","Brampton",1.53487,7161,2043,1933,"35535","35","3521010","3521","0.29",1755,72.4,180,8.3,1551,341812,902,1465,349550,1005
"930","5350576.06","CT","Brampton",2.50576,6967,2087,2046,"35535","35","3521010","3521","0.23600000000000002",1845,65.9,205,0,1464,348683,951,1377,359825,976
"931","5350576.07","CT","Brampton",3.54707,4696,1381,1333,"35535","35","3521010","3521","0.18",1200,72.9,120,0,1551,348744,1004,1430,400648,1204
"932","5350576.09","CT","Brampton",1.87541,3893,1287,1278,"35535","35","3521010","3521","0.267",1170,70,100,52.6,1439,349784,1137,1504,414652,893
"933","5350576.10","CT","Brampton",5.89981,7135,2164,2105,"35535","35","3521010","3521","0.20800000000000002",1950,73.3,150,0,1506,349667,1411,1470,367653,1199
"934","5350576.16","CT","Brampton",0.98504,6667,1637,1595,"35535","35","3521010","3521","0.237",1420,76.1,180,0,1662,400103,901,1599,404771,986
"935","5350576.17","CT","Brampton",1.17632,6902,1713,1682,"35535","35","3521010","3521","0.307",1520,82.6,155,0,1753,368883,1299,1691,470064,1326
"936","5350576.18","CT","Brampton",3.71573,11904,2899,2825,"35535","35","3521010","3521","0.257",2580,93.2,240,0,1850,400634,1253,1847,453020,1177
"937","5350576.20","CT","Brampton",0.97311,7034,1593,1581,"35535","35","3521010","3521","0.235",1430,88.8,155,0,1773,379407,1001,1728,389911,1164
"938","5350576.22","CT","Brampton",1.73596,7798,1858,1839,"35535","35","3521010","3521","0.308",1725,78,115,0,1700,400699,901,1652,449826,1011
"939","5350576.24","CT","Brampton",27.05127,8186,2100,2001,"35535","35","3521010","3521","0.271",1905,75.3,90,0,2226,600167,1681,2212,736072,1687
"940","5350576.29","CT","Brampton",0.72059,4350,1189,1179,"35535","35","3521010","3521","0.33299999999999996",1150,94.8,30,0,1699,330122,1670,1731,363355,1645
"941","5350576.30","CT","Brampton",53.83782,15991,4522,4240,"35535","35","3521010","3521","0.305",3960,89.8,240,0,1875,421207,1116,1844,497147,1221
"942","5350576.31","CT","Brampton",1.61546,3598,1047,1043,"35535","35","3521010","3521","0.297",1005,71.3,0,0,1602,449465,0,1597,466771,0
"943","5350576.32","CT","Brampton",1.72197,9284,2534,2518,"35535","35","3521010","3521","0.294",2445,83,75,0,1971,420918,902,1845,449110,860
"944","5350576.33","CT","Brampton",0.78679,2731,810,803,"35535","35","3521010","3521","0.299",780,67.9,40,0,1600,399490,1828,1471,401425,1411
"945","5350576.34","CT","Brampton",1.79792,5983,1699,1689,"35535","35","3521010","3521","0.244",1620,91.4,65,0,1764,349153,1532,1727,377913,1073
"946","5350576.35","CT","Brampton",4.18834,13530,3231,3043,"35535","35","3521010","3521","0.253",2820,94.3,225,0,1973,450248,1047,1945,511500,1243
"947","5350576.36","CT","Brampton",3.72549,10772,2515,2472,"35535","35","3521010","3521","0.192",2300,94.3,170,0,1993,449393,1002,1989,447739,1122
"948","5350576.37","CT","Brampton",5.82855,13334,3633,3136,"35535","35","3521010","3521","0.272",2980,90.3,155,0,1824,448651,1373,1818,473931,1350
"949","5350576.38","CT","Brampton",4.83633,13724,3137,3077,"35535","35","3521010","3521","0.16699999999999998",2890,88.6,185,0,1950,500668,901,2043,551754,1153
"950","5350576.39","CT","Brampton",4.16262,11300,2722,2679,"35535","35","3521010","3521","0.188",2555,85.1,125,0,2015,500568,1206,1994,566829,1284
"951","5350576.40","CT","Brampton",29.58643,7409,1721,1677,"35535","35","3521010","3521","0.271",1520,87.5,140,0,1937,439939,825,1876,463155,1031
"952","5350576.41","CT","Brampton",1.18933,7948,2028,1983,"35535","35","3521010","3521","0.218",1890,95.5,95,0,1841,389190,801,1907,418312,875
"953","5350576.42","CT","Brampton",1.90216,8877,2370,2236,"35535","35","3521010","3521","0.253",2060,91.5,180,0,1857,390095,1604,1821,401147,1298
"954","5350576.43","CT","Brampton",1.40182,6382,1711,1696,"35535","35","3521010","3521","0.327",1640,88.7,70,0,1838,384908,1550,1824,398872,1312
"955","5350576.44","CT","Brampton",0.87375,2776,731,727,"35535","35","3521010","3521","0.385",675,94.1,45,0,1812,419935,1744,1905,429248,1314
"956","5350576.45","CT","Brampton",0.54659,2988,723,713,"35535","35","3521010","3521","0.36700000000000005",655,83.2,80,0,1813,428363,1207,1748,421799,1197
"957","5350576.46","CT","Brampton",0.68204,5568,1400,1378,"35535","35","3521010","3521","0.23600000000000002",1170,80.7,185,0,1722,390003,1003,1659,399668,1143
"958","5350576.47","CT","Brampton",1.55823,3316,733,720,"35535","35","3521010","3521","0.408",710,89.5,15,0,2357,627030,802,2259,614681,937
"959","5350576.48","CT","Brampton",2.71325,10343,2358,2316,"35535","35","3521010","3521","0.268",2190,83.1,125,0,2044,500652,1003,1979,499143,1274
"960","5350576.49","CT","Brampton",0.75526,4817,1294,1278,"35535","35","3521010","3521","0.235",1225,92.3,50,0,1810,389512,1604,1849,404364,1531
"961","5350576.50","CT","Brampton",1.22252,6642,1703,1672,"35535","35","3521010","3521","0.252",1615,90.1,55,0,1869,399365,915,1838,421980,1316
"962","5350576.51","CT","Brampton",1.72932,10061,2575,2538,"35535","35","3521010","3521","0.261",2420,94.6,120,0,1892,380045,1755,1884,383654,1734
"963","5350585.02","CT","Caledon",77.21791,6362,1968,1944,"35535","35","3521024","3521","0.369",1775,65.4,135,0,1653,449366,1602,1559,522370,1525
"964","5350585.03","CT","Caledon",8.2278,5532,1928,1890,"35535","35","3521024","3521","0.359",1675,60.7,235,36.2,1378,424191,949,1347,435254,831
"965","5350585.05","CT","Caledon",4.08644,7460,2278,2264,"35535","35","3521024","3521","0.275",2065,68.8,195,0,1644,435695,1433,1566,442703,1292
"966","5350585.07","CT","Caledon",100.03039,5322,1890,1829,"35535","35","3521024","3521","0.345",1670,52.1,150,20,1265,549062,744,1550,597317,811
"967","5350585.08","CT","Caledon",43.78938,3738,1159,1142,"35535","35","3521024","3521","0.36",1060,54.5,75,0,1755,672957,1331,1813,708202,1240
"968","5350585.09","CT","Caledon",2.54089,5914,1864,1825,"35535","35","3521024","3521","0.308",1715,63.5,110,0,1456,448669,1174,1571,450893,1207
"969","5350585.10","CT","Caledon",1.94706,4268,1304,1298,"35535","35","3521024","3521","0.336",1255,68.9,20,0,1475,401001,1423,1415,400580,1492
"970","5350586.01","CT","Caledon",84.63885,6361,2088,1980,"35535","35","3521024","3521","0.254",1805,71.7,130,0,1779,500633,1407,1642,511421,1378
"971","5350586.02","CT","Caledon",85.73135,2927,1089,1011,"35535","35","3521024","3521","0.336",845,40.8,150,0,986,501256,1160,1273,567244,1112
"972","5350587.01","CT","Caledon",132.82715,6144,2069,2008,"35535","35","3521024","3521","0.21600000000000003",1815,52.9,155,22.6,1382,501473,941,1583,568495,874
"973","5350587.02","CT","Caledon",154.50157,5432,2012,1895,"35535","35","3521024","3521","0.369",1630,63.8,195,0,1439,501444,1002,1614,584016,1094
"974","5350590.00","CT","Orangeville",1.88021,4990,2199,2096,"35535","35","3522014","3522","0.449",1435,63.4,660,28.8,1287,250439,852,1188,269522,789
"975","5350591.01","CT","Orangeville",3.17266,5158,1738,1717,"35535","35","3522014","3522","0.332",1605,82.2,110,0,1652,299281,1566,1581,321619,1470
"976","5350591.02","CT","Orangeville",2.96008,4940,1680,1667,"35535","35","3522014","3522","0.335",1455,75.3,210,11.9,1519,289754,1250,1436,297700,1181
"977","5350592.01","CT","Orangeville",4.14104,6984,2828,2781,"35535","35","3522014","3522","0.389",1670,72.2,1110,23.9,1505,295078,952,1400,323923,931
"978","5350592.02","CT","Orangeville",3.75571,5903,1820,1808,"35535","35","3522014","3522","0.297",1710,68.3,105,0,1570,329737,1347,1478,332143,1242
"979","5350593.00","CT","Mono",280.53854,7546,2832,2558,"35535","35","3522012","3522","0.488",2405,58.1,125,0,1406,558161,850,1642,572696,1014
"980","5350600.01","CT","Oakville",4.94921,6284,2068,2028,"35535","35","3524001","3524","0.297",1985,44.1,40,0,1295,799684,2149,1831,890309,2604
"981","5350600.02","CT","Oakville",5.34704,7213,2129,2109,"35535","35","3524001","3524","0.331",1995,51,110,47.8,1041,539397,907,1392,538025,935
"982","5350601.00","CT","Oakville",3.21482,4050,1310,1274,"35535","35","3524001","3524","0.309",1190,48.5,40,0,1665,1002695,1959,2363,1200414,2062
"983","5350602.00","CT","Oakville",4.02489,4877,1810,1742,"35535","35","3524001","3524","0.273",1525,46.9,255,0,1446,898668,1093,2171,1178935,1284
"984","5350603.00","CT","Oakville",1.25235,4709,2481,2388,"35535","35","3524001","3524","0.358",710,47.2,1675,18.5,990,460762,1001,1362,505744,977
"985","5350604.00","CT","Oakville",0.90263,2440,1247,1177,"35535","35","3524001","3524","0.258",610,35.8,560,10.7,1415,849264,1158,1772,1042569,1144
"986","5350605.00","CT","Oakville",1.53006,2317,963,884,"35535","35","3524001","3524","0.212",615,38.2,275,0,1358,848313,1491,2020,1047470,1572
"987","5350606.00","CT","Oakville",3.39406,4992,2148,2081,"35535","35","3524001","3524","0.316",1275,40.6,810,30.2,761,448659,872,1079,454476,889
"988","5350607.00","CT","Oakville",3.24089,3034,1118,1110,"35535","35","3524001","3524","0.309",1030,46.3,90,0,847,479968,1738,1268,515768,1656
"989","5350608.00","CT","Oakville",1.40992,2580,903,893,"35535","35","3524001","3524","0.32299999999999995",695,54.3,195,0,1260,448783,1205,1335,476674,1297
"990","5350609.00","CT","Oakville",2.15025,2734,963,944,"35535","35","3524001","3524","0.24",900,46.4,40,0,1333,750191,717,1723,858559,1294
"991","5350610.02","CT","Oakville",3.26653,8472,2798,2745,"35535","35","3524001","3524","0.278",2615,66.5,135,0,1732,579338,1957,1812,628951,2145
"992","5350610.03","CT","Oakville",1.20661,4100,2288,2205,"35535","35","3524001","3524","0.28800000000000003",1095,36.5,1115,4.5,1191,459548,1201,1394,493769,1223
"993","5350610.04","CT","Oakville",0.98886,3183,1431,1408,"35535","35","3524001","3524","0.26899999999999996",1115,37.2,295,49.2,928,449494,721,1200,492216,990
"994","5350611.00","CT","Oakville",4.95077,4920,1749,1734,"35535","35","3524001","3524","0.285",1685,53.6,50,0,1225,473305,1366,1388,483818,1377
"995","5350612.01","CT","Oakville",8.07861,38,20,13,"35535","35","3524001","3524","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","5350612.03","CT","Oakville",4.16726,6458,1990,1978,"35535","35","3524001","3524","0.19899999999999998",1670,64.9,310,58.1,1656,600522,1002,1737,573192,1066
"997","5350612.05","CT","Oakville",3.33437,5985,2044,2035,"35535","35","3524001","3524","0.28300000000000003",1625,50.5,405,67.9,1207,551535,669,1457,586441,733
"998","5350612.07","CT","Oakville",2.71122,8627,3141,3075,"35535","35","3524001","3524","0.322",2570,71.6,500,8,1621,409830,1245,1647,437010,1313
"999","5350612.08","CT","Oakville",1.66372,5565,1706,1689,"35535","35","3524001","3524","0.303",1480,73.1,205,35,1732,519205,1498,1650,525128,1419
"1000","5350612.10","CT","Oakville",4.20322,35,19,13,"35535","35","3524001","3524","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","5350612.11","CT","Oakville",2.47339,5961,1782,1756,"35535","35","3524001","3524","0.267",1695,70.7,60,0,1898,551335,1908,1900,614982,1911
"1002","5350612.12","CT","Oakville",1.79623,6928,2053,2038,"35535","35","3524001","3524","0.265",1950,69,90,22.2,1721,501503,1430,1648,508881,1468
"1003","5350612.13","CT","Oakville",1.21337,3924,1426,1405,"35535","35","3524001","3524","0.201",1295,51,115,26.1,1198,599195,1147,1502,546035,1039
"1004","5350612.14","CT","Oakville",2.11621,4470,1481,1471,"35535","35","3524001","3524","0.198",1285,70.9,185,0,1558,473119,1338,1631,482756,1423
"1005","5350612.15","CT","Oakville",4.0821,5762,1957,1862,"35535","35","3524001","3524","0.196",1760,88.4,105,19,2022,598618,1694,2175,632136,1643
"1006","5350612.18","CT","Oakville",1.60041,4301,1347,1335,"35535","35","3524001","3524","0.24",1275,78.4,65,0,1805,480618,1750,1773,508702,1558
"1007","5350612.19","CT","Oakville",1.0303,3990,1303,1291,"35535","35","3524001","3524","0.287",1205,71,85,0,1693,448946,1694,1602,473907,1427
"1008","5350612.20","CT","Oakville",1.05044,4388,1328,1321,"35535","35","3524001","3524","0.242",1280,77,40,0,1805,500659,1794,1767,511748,1701
"1009","5350612.21","CT","Oakville",1.35643,6225,1937,1870,"35535","35","3524001","3524","0.205",1750,84.2,125,0,1946,500203,1797,1942,523564,1932
"1010","5350612.22","CT","Oakville",1.43992,6150,1878,1808,"35535","35","3524001","3524","0.205",1685,86.9,125,20,2035,501412,1817,2041,554786,1847
"1011","5350612.23","CT","Oakville",1.3423,4621,1373,1356,"35535","35","3524001","3524","0.172",1260,84.1,95,0,1880,480173,1696,1867,531301,1843
"1012","5350612.24","CT","Oakville",2.61118,7300,2061,2022,"35535","35","3524001","3524","0.27899999999999997",1930,69.1,95,0,2219,802294,2128,2246,823341,1733
"1013","5350612.25","CT","Oakville",1.59409,5666,1623,1610,"35535","35","3524001","3524","0.235",1545,61.8,65,0,1791,624109,949,1855,645453,1537
"1014","5350613.01","CT","Oakville",1.93329,4224,1556,1528,"35535","35","3524001","3524","0.322",1390,59.7,150,24.1,1432,398739,1099,1388,430514,1136
"1015","5350613.03","CT","Oakville",1.74548,4052,1651,1606,"35535","35","3524001","3524","0.344",1060,51.4,545,5.5,942,389964,1123,1278,417455,1193
"1016","5350613.04","CT","Oakville",1.32671,4449,2112,1930,"35535","35","3524001","3524","0.36200000000000004",1040,50.2,890,2.8,962,348222,1205,1227,360021,1252
"1017","5350614.01","CT","Oakville",1.58839,3187,1107,1104,"35535","35","3524001","3524","0.247",1030,58.7,75,0,1397,450491,1406,1404,444702,1375
"1018","5350614.02","CT","Oakville",3.06805,3956,1445,1436,"35535","35","3524001","3524","0.268",1375,55.1,70,0,1376,450078,1443,1337,433365,1475
"1019","5350615.00","CT","Oakville",40.2911,353,148,138,"35535","35","3524001","3524","0.33899999999999997",110,45.5,25,0,1102,650430,951,1348,831697,1156
"1020","5350620.01","CT","Milton",2.51331,7789,2418,2402,"35535","35","3524009","3524","0.215",2260,89.8,145,0,1730,390192,1450,1717,403429,1435
"1021","5350620.02","CT","Milton",2.32096,9353,2875,2858,"35535","35","3524009","3524","0.22899999999999998",2695,91.5,160,0,1803,400993,1569,1764,420766,1567
"1022","5350620.04","CT","Milton",142.20238,24951,8130,7850,"35535","35","3524009","3524","0.35",7175,91.5,640,0,1784,450536,1564,1799,478825,1545
"1023","5350620.05","CT","Milton",1.04158,4502,1248,1245,"35535","35","3524009","3524","0.322",1220,81.6,0,0,1847,500090,0,1839,508767,0
"1024","5350620.06","CT","Milton",1.13132,5613,1851,1849,"35535","35","3524009","3524","0.18100000000000002",1730,94.2,120,0,1657,349364,1740,1640,366301,1693
"1025","5350620.07","CT","Milton",0.9749,5165,1400,1391,"35535","35","3524009","3524","0.3",1355,91.9,55,0,1945,460662,1916,1951,475117,1674
"1026","5350621.00","CT","Milton",2.54485,5587,1920,1914,"35535","35","3524009","3524","0.217",1880,56.1,35,0,1242,399744,1535,1251,390249,1298
"1027","5350622.00","CT","Milton",2.63224,6035,2328,2296,"35535","35","3524009","3524","0.267",1810,60.8,485,8.2,1270,350168,1201,1260,380250,1149
